id,lat,lon,user,uid,version,changeset,timestamp
245711024,22.9870297,72.4941313,vkvora,697960,3,12130592,2012-07-06T13:38:12Z
317111338,22.9180601,72.7571703,Oberaffe,56597,10,660476,2008-12-29T18:44:32Z
317111848,22.9324395,72.7289921,Oberaffe,56597,13,660476,2008-12-29T18:44:33Z
322611870,22.8738623,72.5929322,Oberaffe,56597,9,660476,2008-12-29T18:32:31Z
322612632,22.8985098,72.5937255,Heinz_V,91490,11,15957328,2013-05-03T08:49:15Z
322613434,22.9020423,72.5938105,Heinz_V,91490,8,15957328,2013-05-03T08:49:15Z
322614045,22.9558843,72.5917992,Oberaffe,56597,8,660476,2008-12-29T18:32:35Z
322614613,22.9480697,72.5915712,Oberaffe,56597,5,660476,2008-12-29T18:32:32Z
322619815,22.8580069,72.7515678,Oberaffe,56597,2,655191,2008-12-28T18:50:33Z
322621289,22.9130585,72.7031678,Oberaffe,56597,4,670810,2008-12-30T10:55:08Z
322621325,22.973256,72.6407861,Oberaffe,56597,4,670810,2008-12-30T10:55:12Z
322623874,22.931383,72.642168,Oberaffe,56597,9,660476,2008-12-29T18:26:04Z
322633847,22.8560534,72.6926021,Oberaffe,56597,1,655191,2008-12-28T19:06:29Z
322633887,22.8634324,72.7043523,Oberaffe,56597,1,655191,2008-12-28T19:06:30Z
322633920,22.8711116,72.7176389,Oberaffe,56597,1,655191,2008-12-28T19:06:30Z
322645198,22.8586184,72.599361,vkvora,697960,5,12940998,2012-09-01T11:28:42Z
322645238,22.8739531,72.6552454,vkvora,697960,5,12940998,2012-09-01T11:28:37Z
322646030,22.8958331,72.6777931,vkvora,697960,4,12940998,2012-09-01T11:28:36Z
322646121,22.9035658,72.6858354,vkvora,697960,4,12940998,2012-09-01T11:28:41Z
322646212,22.9133614,72.6921268,vkvora,697960,4,12940998,2012-09-01T11:28:39Z
322647541,22.8687865,72.6618146,Oberaffe,56597,1,655191,2008-12-28T19:54:16Z
322647628,22.8571527,72.6528711,Oberaffe,56597,1,655191,2008-12-28T19:54:23Z
322655448,23.1146018,72.7313975,Oberaffe,56597,11,660476,2008-12-29T17:14:59Z
322659989,23.1085075,72.7513703,Oberaffe,56597,5,655191,2008-12-29T01:07:28Z
322663869,23.1428832,72.5922317,Oberaffe,56597,4,655191,2008-12-29T01:07:39Z
322663899,23.1721685,72.5041694,Oberaffe,56597,4,655191,2008-12-29T01:07:40Z
322663932,23.1491653,72.5807904,Oberaffe,56597,4,655191,2008-12-29T01:07:41Z
322664788,23.1745831,72.4873637,Oberaffe,56597,4,655191,2008-12-29T01:07:40Z
322702410,23.1857294,72.7043362,Oberaffe,56597,10,9957023,2011-11-26T15:47:34Z
322703048,23.1418546,72.7127476,Oberaffe,56597,5,9957023,2011-11-26T15:47:38Z
322704690,23.1105439,72.6743297,Oberaffe,56597,5,16658924,2013-06-22T16:56:11Z
322705235,23.1289815,72.702611,Oberaffe,56597,4,9957023,2011-11-26T15:47:44Z
322706365,23.1080658,72.6816274,Oberaffe,56597,4,9957023,2011-11-26T15:47:47Z
322706964,23.139545,72.7695438,Oberaffe,56597,4,9957023,2011-11-26T15:47:50Z
322710975,23.0701921,72.7335744,Oberaffe,56597,9,9957023,2011-11-26T15:48:11Z
322717001,23.1108655,72.6689672,Oberaffe,56597,5,16658924,2013-06-22T16:56:13Z
322718296,23.1160283,72.6270561,Oberaffe,56597,5,16658924,2013-06-22T16:56:14Z
322719390,23.1240917,72.6789775,Oberaffe,56597,6,9957023,2011-11-26T15:48:22Z
322720585,23.1590789,72.7098937,Oberaffe,56597,3,9957023,2011-11-26T15:48:26Z
322721067,23.1999659,72.7240301,Oberaffe,56597,3,9957023,2011-11-26T15:48:33Z
322722253,23.0833919,72.6951231,Oberaffe,56597,5,9957023,2011-11-26T15:48:36Z
322764357,23.02638,72.6819845,vkvora,697960,5,12482735,2012-07-25T07:52:23Z
322767946,23.1041008,72.715349,Heinz_V,91490,6,16542893,2013-06-13T20:56:11Z
322768745,23.0595703,72.6383334,Oberaffe,56597,5,670810,2008-12-30T13:35:01Z
322770050,23.0057742,72.6007702,dwh1985,3176959,5,42379404,2016-09-23T16:24:45Z
322770565,23.1696352,72.7530428,Heinz_V,91490,6,16696663,2013-06-25T09:52:20Z
322847216,23.1110601,72.6472084,Oberaffe,56597,10,676514,2008-12-30T19:35:04Z
322847246,23.1624674,72.6684937,vkvora,697960,11,12818717,2012-08-22T11:18:06Z
322847276,23.1565627,72.6778414,Oberaffe,56597,10,676514,2008-12-30T19:35:06Z
322847306,23.123343,72.6486075,Oberaffe,56597,10,676514,2008-12-30T19:35:07Z
322847977,23.1199486,72.6501455,Oberaffe,56597,9,676514,2008-12-30T19:35:07Z
322853387,23.0893176,72.6248238,Oberaffe,56597,2,660476,2008-12-29T17:45:45Z
322853435,23.0804981,72.6020787,Oberaffe,56597,2,660476,2008-12-29T17:45:53Z
322853468,23.0548739,72.5797258,Sanjay Gajjar,4881986,4,44838989,2017-01-02T08:00:22Z
322853506,23.0310306,72.5727297,staeublec,101334,3,13494712,2012-10-14T16:04:12Z
322853559,23.0598446,72.5813747,staeublec,101334,3,13494712,2012-10-14T16:04:13Z
322853623,23.0884774,72.6008712,pyram,497849,3,27368519,2014-12-10T00:22:33Z
322857955,23.0052592,72.5728695,staeublec,101334,4,13509668,2012-10-15T18:40:44Z
322858008,23.0077226,72.5715639,staeublec,101334,4,13509668,2012-10-15T18:40:44Z
322858078,22.959996,72.5075773,Oberaffe,56597,3,660476,2008-12-29T17:45:57Z
322858111,22.9366324,72.540562,Oberaffe,56597,3,660476,2008-12-29T17:46:04Z
322858143,22.9555702,72.5351718,Oberaffe,56597,3,660476,2008-12-29T17:46:08Z
322858181,22.9771991,72.5362084,Jothirnadh,2015224,4,46539892,2017-03-03T05:42:11Z
322862082,22.9220321,72.5284684,Oberaffe,56597,2,660476,2008-12-29T17:55:03Z
322862125,22.8950881,72.497784,Oberaffe,56597,2,660476,2008-12-29T17:55:05Z
322862169,22.8964955,72.4934238,Oberaffe,56597,2,660476,2008-12-29T17:55:06Z
322862201,22.9159053,72.5164779,Oberaffe,56597,2,660476,2008-12-29T17:55:07Z
322863183,22.9486387,72.5523895,Oberaffe,56597,4,668339,2008-12-29T23:38:56Z
322864903,22.8864688,72.5161644,Heinz_V,91490,3,16832184,2013-07-05T08:30:51Z
322864958,22.9218339,72.5352274,Heinz_V,91490,3,16832184,2013-07-05T08:30:52Z
322868405,23.0406881,72.6524241,vkvora,697960,8,12819445,2012-08-22T12:07:01Z
322868440,23.0535362,72.6515325,Oberaffe,56597,7,660476,2008-12-29T18:29:24Z
322868473,23.0653426,72.655103,Oberaffe,56597,7,660476,2008-12-29T18:29:25Z
322868507,23.0740243,72.6635054,vkvora,697960,8,12510520,2012-07-27T13:02:38Z
322868540,23.0902157,72.6812299,Oberaffe,56597,7,660476,2008-12-29T18:29:27Z
322869041,23.026205,72.6492019,vkvora,697960,7,12510520,2012-07-27T12:49:48Z
322869903,22.9868546,72.6386514,vkvora,697960,6,12510520,2012-07-27T12:49:48Z
322869934,22.9978606,72.6452545,vkvora,697960,6,12510520,2012-07-27T12:49:49Z
322869964,23.0117853,72.642279,vkvora,697960,6,12510520,2012-07-27T12:49:47Z
322870343,22.9847067,72.627251,Oberaffe,56597,4,660476,2008-12-29T18:29:19Z
322871194,22.9769046,72.610758,vkvora,697960,3,12460384,2012-07-24T06:57:21Z
322875207,22.9835982,72.6365846,Oberaffe,56597,6,660476,2008-12-29T18:42:54Z
322879693,22.9504509,72.6301551,Oberaffe,56597,4,16658924,2013-06-22T16:56:16Z
322883097,22.9473255,72.5969198,Oberaffe,56597,4,16658924,2013-06-22T16:56:18Z
322885846,22.9609537,72.6421133,Oberaffe,56597,3,16658924,2013-06-22T16:56:19Z
322891564,23.0127764,72.6693825,Oberaffe,56597,3,16658924,2013-06-22T16:56:20Z
322896300,23.0422481,72.6752619,Oberaffe,56597,5,9957023,2011-11-26T15:48:39Z
322902915,23.0670385,72.6993374,Oberaffe,56597,3,16658924,2013-06-22T16:56:21Z
322963008,22.9806852,72.5438579,Oberaffe,56597,10,668339,2008-12-29T23:38:48Z
322969799,22.9002739,72.4208118,vkvora,697960,5,12644418,2012-08-07T12:04:44Z
322971413,22.9238034,72.4429382,Oberaffe,56597,3,668339,2008-12-30T00:00:52Z
322973829,22.9950587,72.5319703,shravan91,1051550,6,27624147,2014-12-22T07:24:32Z
322975510,22.9721918,72.4952942,shravan91,1051550,11,29950758,2015-04-03T12:27:28Z
322976483,22.897242,72.4110872,Oberaffe,56597,9,670810,2008-12-30T14:24:22Z
322977422,23.0077503,72.5591392,vkvora,697960,3,11848399,2012-06-09T20:36:26Z
322983104,23.0874555,72.581092,Oberaffe,56597,5,676514,2008-12-30T18:43:45Z
322983200,23.1019323,72.557595,Mettal,515232,6,39926549,2016-06-10T10:37:20Z
322983296,23.0199398,72.5660897,shravan91,1051550,11,29950758,2015-04-03T12:27:29Z
322983448,23.0651858,72.5889009,Oberaffe,56597,11,721657,2009-01-03T13:38:50Z
322983662,23.0835076,72.5634023,Oberaffe,56597,7,721657,2009-01-03T13:38:52Z
322984039,23.0779251,72.5433351,Oberaffe,56597,12,721657,2009-01-03T14:03:53Z
322985500,23.0233277,72.3704549,Oberaffe,56597,3,721657,2009-01-03T13:38:54Z
322986120,23.1126007,72.5501329,Oberaffe,56597,11,721657,2009-01-03T14:03:51Z
322986263,23.1624035,72.5455238,Oberaffe,56597,1,668339,2008-12-30T00:40:27Z
322987918,23.0451125,72.5958978,Oberaffe,56597,7,670810,2008-12-30T13:29:32Z
323095881,22.9907239,72.6313243,vkvora,697960,15,12053630,2012-06-29T08:30:47Z
323096020,22.9737076,72.5940235,vkvora,697960,5,12053630,2012-06-29T08:30:49Z
323097215,22.9943157,72.6336683,vkvora,697960,4,12053630,2012-06-29T08:30:46Z
323097462,23.0474485,72.6413417,Oberaffe,56597,1,670810,2008-12-30T11:01:54Z
323097780,23.0615291,72.6430072,vkvora,697960,2,12055769,2012-06-29T12:02:06Z
323101049,23.0721305,72.5888933,Heinz_V,91490,6,16702966,2013-06-25T17:56:05Z
323101079,23.1005313,72.574858,Heinz_V,91490,4,16702966,2013-06-25T17:56:05Z
323105176,23.0851679,72.592281,shravan91,1051550,17,27624147,2014-12-22T07:24:32Z
323105941,23.1418287,72.5873536,cdavila,26599,16,9426294,2011-09-29T10:50:34Z
323117974,23.0035292,72.602557,Oberaffe,56597,5,670810,2008-12-30T13:03:00Z
323119352,23.001455,72.5997019,vkvora,697960,9,12448582,2012-07-23T12:13:05Z
323121072,22.9953002,72.6126687,vkvora,697960,6,12448582,2012-07-23T13:06:16Z
323121815,22.996275,72.5770591,vkvora,697960,3,11883613,2012-06-13T13:04:14Z
323122436,22.996505,72.5790726,vkvora,697960,7,11935174,2012-06-18T13:24:13Z
323123059,23.0169358,72.5621479,gnat,6559,4,5304135,2010-07-24T14:18:22Z
323124562,23.0330687,72.6030651,staeublec,101334,7,13509668,2012-10-15T18:40:45Z
323126873,23.0279213,72.5981237,vkvora,697960,4,13078300,2012-09-12T06:28:22Z
323127572,23.0221882,72.5774653,vkvora,697960,6,12485367,2012-07-25T13:20:00Z
323128418,23.0659025,72.5826236,vkvora,697960,8,11914189,2012-06-16T12:58:06Z
323128780,23.0361829,72.5688934,shravan91,1051550,6,27546517,2014-12-18T08:46:35Z
323129201,23.0372063,72.5949665,vkvora,697960,5,11933806,2012-06-18T08:57:22Z
323129910,23.0179933,72.557883,vkvora,697960,3,11905569,2012-06-15T14:54:47Z
323130872,23.0344759,72.5673713,vkvora,697960,3,11872620,2012-06-12T10:42:08Z
323131954,23.0458531,72.5336817,vkvora,697960,4,11872620,2012-06-12T12:47:11Z
323132095,23.0484599,72.5445449,vkvora,697960,8,11946042,2012-06-19T09:27:40Z
323132732,23.0117441,72.5312138,vkvora,697960,4,11957804,2012-06-20T12:09:47Z
323133751,23.0348606,72.5099722,Oberaffe,56597,3,670810,2008-12-30T14:23:28Z
323134618,23.143653,72.545386,Oberaffe,56597,10,721657,2009-01-03T14:04:37Z
323134649,23.1969866,72.6343409,Oberaffe,56597,13,676514,2008-12-30T19:45:12Z
323134954,23.1508111,72.5501839,Oberaffe,56597,8,721657,2009-01-03T14:04:37Z
323135691,23.0238651,72.506436,Oberaffe,56597,2,670810,2008-12-30T14:22:41Z
323136937,23.2006234,72.6538674,Oberaffe,56597,5,670810,2008-12-30T15:08:46Z
323144635,23.19702,72.6238627,chandusekharreddy,439726,5,35254937,2015-11-12T06:56:19Z
323146928,23.1213634,72.6317882,vkvora,697960,8,12818717,2012-08-22T10:47:14Z
323148514,23.1204707,72.6163143,vkvora,697960,8,12818717,2012-08-22T10:47:14Z
323151927,23.1532278,72.6023426,Oberaffe,56597,1,670810,2008-12-30T15:36:41Z
323157280,22.9854119,72.4405567,Heinz_V,91490,7,16496043,2013-06-10T13:29:41Z
323157399,22.9919948,72.3704813,Heinz_V,91490,6,16928563,2013-07-12T17:34:50Z
323158709,22.9566982,72.3777663,Oberaffe,56597,1,670810,2008-12-30T16:07:32Z
323159246,22.9941336,72.3793253,Heinz_V,91490,2,16380667,2013-06-01T17:29:49Z
323189766,23.0778134,72.5885153,kadalcalypse,5543718,5,47265575,2017-03-29T16:38:27Z
323196410,23.0757594,72.5973037,Oberaffe,56597,1,676514,2008-12-30T18:44:47Z
323200330,23.1377627,72.6332153,Oberaffe,56597,5,9957023,2011-11-26T15:48:47Z
323204386,23.1641611,72.6357473,Oberaffe,56597,4,9957023,2011-11-26T15:48:51Z
323206419,23.1594106,72.6331294,Oberaffe,56597,3,676514,2008-12-30T19:36:43Z
323206651,23.1329876,72.6386483,Oberaffe,56597,2,676514,2008-12-30T19:36:44Z
323207052,23.1352765,72.6353267,Oberaffe,56597,5,676514,2008-12-30T19:40:18Z
323207808,23.1457183,72.6478923,Oberaffe,56597,1,676514,2008-12-30T19:40:20Z
323208213,23.1818521,72.6381986,thepatel,138012,4,1814854,2009-07-13T10:09:10Z
323209275,23.1975048,72.631533,Oberaffe,56597,1,676514,2008-12-30T19:44:46Z
323215721,22.9880659,72.6826881,Oberaffe,56597,4,16658924,2013-06-22T16:56:23Z
323218570,23.0184673,72.7186082,Oberaffe,56597,3,9957023,2011-11-26T15:48:56Z
323221413,22.9373449,72.7183507,Oberaffe,56597,4,9957023,2011-11-26T15:49:02Z
323226386,23.0259876,72.7082227,Oberaffe,56597,3,16658924,2013-06-22T16:56:25Z
323230082,23.0817363,72.6716473,Oberaffe,56597,5,16658924,2013-06-22T16:56:26Z
323234122,23.0767227,72.6331809,Oberaffe,56597,6,676514,2008-12-30T21:42:38Z
324997024,22.9383018,72.5998164,Oberaffe,56597,8,9911085,2011-11-22T17:15:42Z
325001339,22.8919585,72.6615201,Oberaffe,56597,6,16658924,2013-06-22T16:56:28Z
325034066,22.8701886,72.6899215,Oberaffe,56597,3,16658924,2013-06-22T16:56:31Z
325040459,22.9255771,72.6162376,Oberaffe,56597,3,16658924,2013-06-22T16:56:33Z
325047659,22.9508962,72.6029783,Oberaffe,56597,6,16658924,2013-06-22T16:56:34Z
325064478,22.9547042,72.5833252,Oberaffe,56597,5,16658924,2013-06-22T16:56:35Z
325073930,22.9659345,72.5759695,Oberaffe,56597,5,16658924,2013-06-22T16:56:36Z
325082226,22.9942031,72.5124068,Oberaffe,56597,4,24489890,2014-08-01T22:14:01Z
325086880,23.0525209,72.518626,Oberaffe,56597,8,16658924,2013-06-22T16:56:38Z
325089994,23.0626611,72.5573785,Oberaffe,56597,3,16658924,2013-06-22T16:56:39Z
325093958,23.0677941,72.5734546,Oberaffe,56597,5,16658924,2013-06-22T16:56:40Z
325096922,23.0675343,72.5681113,vkvora,697960,6,11948045,2012-06-19T13:42:27Z
325097818,23.0625499,72.5534954,vkvora,697960,7,11946042,2012-06-19T12:56:24Z
325098147,23.066619,72.5466408,vkvora,697960,6,11956838,2012-06-20T10:26:42Z
325098687,23.060502,72.5676037,vkvora,697960,2,11914189,2012-06-16T12:24:04Z
325099051,23.0685638,72.5343762,vkvora,697960,3,11956838,2012-06-20T11:02:10Z
325099372,23.0525564,72.5309463,vkvora,697960,3,12632652,2012-08-06T13:09:46Z
325100070,23.0709965,72.5198769,Oberaffe,56597,1,721657,2009-01-03T13:41:23Z
325100720,23.0609493,72.5311158,vkvora,697960,5,12632652,2012-08-06T13:09:49Z
325101118,23.0654925,72.544107,Oberaffe,56597,2,721657,2009-01-03T13:48:04Z
325101529,23.0618046,72.5409055,Oberaffe,56597,1,721657,2009-01-03T13:48:03Z
325104012,23.0758509,72.59093,vkvora,697960,4,11914189,2012-06-16T13:52:20Z
325104492,23.0875862,72.5851254,Oberaffe,56597,7,721657,2009-01-03T14:00:02Z
325105024,23.1041344,72.5672727,Shardendu,217810,6,3594021,2010-01-11T08:02:59Z
325105347,23.0901997,72.5884986,Oberaffe,56597,1,721657,2009-01-03T13:57:59Z
325106280,23.1025555,72.5778985,Oberaffe,56597,1,721657,2009-01-03T14:01:20Z
325106778,23.1254562,72.559874,Oberaffe,56597,2,721657,2009-01-03T14:04:26Z
325107060,23.1305378,72.5493903,PlaneMad,1306,2,22907435,2014-06-13T11:53:54Z
335462441,22.9956877,72.5977523,PlaneMad,1306,4,28649680,2015-02-06T12:01:39Z
335465036,23.031051,72.5686964,vkvora,697960,4,12664650,2012-08-09T06:15:28Z
335465164,23.0097166,72.5479489,vkvora,697960,6,11883613,2012-06-13T11:08:08Z
335467775,23.0115499,72.5678351,vkvora,697960,3,11848399,2012-06-09T20:42:41Z
335469839,23.0443393,72.5896182,thepatel,138012,2,1611033,2009-06-24T13:54:36Z
403803999,23.0519293,72.4797379,vkvora,697960,3,12266183,2012-07-17T13:21:35Z
428699490,23.0247723,72.5543335,shravan91,1051550,4,27523572,2014-12-17T07:33:14Z
428700284,23.0445689,72.5504645,vkvora,697960,5,11823629,2012-06-07T11:01:41Z
428785763,23.0259072,72.5617141,vkvora,697960,2,11903679,2012-06-15T13:15:23Z
428785806,23.0198866,72.5580937,vkvora,697960,2,11883613,2012-06-13T11:44:12Z
428785841,23.0332725,72.5549936,vkvora,697960,2,11903679,2012-06-15T11:17:15Z
428785896,23.0387758,72.5545961,vkvora,697960,2,11903679,2012-06-15T11:17:16Z
428785937,23.0400566,72.5578154,vkvora,697960,2,11872620,2012-06-12T10:21:12Z
428785973,23.0786294,72.6095602,vkvora,697960,2,11935174,2012-06-18T10:18:05Z
428786006,23.0551344,72.589593,shravan91,1051550,3,28159412,2015-01-15T12:17:43Z
429001531,23.0389124,72.5469818,vkvora,697960,2,11903679,2012-06-15T11:22:11Z
429001600,23.0270723,72.5533883,shravan91,1051550,2,27523572,2014-12-17T07:33:14Z
429001632,23.0409351,72.5472382,vkvora,697960,2,11823629,2012-06-07T11:52:29Z
429001667,23.0449807,72.5606223,vkvora,697960,2,11946042,2012-06-19T11:47:09Z
429062047,23.0085589,72.5949457,vkvora,697960,2,12485367,2012-07-25T12:58:17Z
429062341,23.0831769,72.6203098,vkvora,697960,2,11935174,2012-06-18T11:34:35Z
429062456,23.0321563,72.5977986,thepatel,138012,1,1618126,2009-06-25T06:20:19Z
429218064,22.9954361,72.5964037,vkvora,697960,2,12448582,2012-07-23T13:21:25Z
429218264,23.032743,72.5246414,thepatel,138012,1,1621488,2009-06-25T12:34:08Z
429218375,23.0529718,72.4806557,vkvora,697960,2,12266183,2012-07-17T13:51:31Z
429218410,23.050128,72.5019687,chaitanya110,3101111,4,33430584,2015-08-19T05:48:49Z
429218463,23.0673117,72.530435,thepatel,138012,1,1621488,2009-06-25T12:34:26Z
429218552,23.0274453,72.5120121,vkvora,697960,4,11956838,2012-06-20T11:25:34Z
429218644,23.0226404,72.5397239,vkvora,697960,4,12109102,2012-07-04T11:48:48Z
429229107,23.0538791,72.571558,vkvora,697960,2,11863256,2012-06-11T11:33:23Z
429229162,23.0311798,72.5388928,vkvora,697960,2,11905569,2012-06-15T14:40:15Z
429229193,23.0404843,72.5274338,vkvora,697960,2,11955550,2012-06-20T08:27:02Z
429229226,23.0478517,72.5429604,vkvora,697960,2,11822893,2012-06-07T09:14:07Z
429229261,23.0407993,72.5548514,vkvora,697960,2,11946042,2012-06-19T12:13:08Z
429230442,23.0390813,72.5641622,vkvora,697960,2,11872620,2012-06-12T10:55:18Z
429231707,23.0288711,72.5670568,thepatel,138012,1,1622764,2009-06-25T13:52:13Z
429231743,23.0340642,72.5640775,vkvora,697960,2,11872620,2012-06-12T11:03:58Z
429231783,23.0351891,72.5625439,vkvora,697960,2,11903679,2012-06-15T11:47:37Z
429410565,23.0371997,72.5151356,shravan91,1051550,3,29875785,2015-03-31T12:58:51Z
429410603,23.0654448,72.5618666,shravan91,1051550,3,27548108,2014-12-18T10:50:55Z
429410633,23.028204,72.5334913,vkvora,697960,2,12275353,2012-07-18T07:24:23Z
429410670,23.0340359,72.5100778,vkvora,697960,2,12130367,2012-07-06T13:16:10Z
429410705,23.0361745,72.5228046,sramesh,2995991,3,33431554,2015-08-19T07:10:41Z
429410745,23.0374955,72.5244108,shravan91,1051550,2,31714632,2015-06-04T11:11:11Z
429411492,23.0521691,72.5276454,vkvora,697960,2,12632652,2012-08-06T13:09:45Z
429411635,23.0505068,72.526895,vkvora,697960,2,12632652,2012-08-06T13:09:46Z
429411667,23.0511938,72.5311534,vkvora,697960,2,12632652,2012-08-06T13:09:47Z
429411740,23.0522002,72.5207788,shravan91,1051550,2,28304796,2015-01-21T12:07:17Z
429411781,23.0526124,72.5352543,chaitanya110,3101111,2,33847786,2015-09-07T06:27:52Z
429411816,23.0383701,72.5302382,vkvora,697960,2,11955550,2012-06-20T08:27:02Z
429411855,23.0150799,72.5210056,vkvora,697960,2,12816699,2012-08-22T07:46:46Z
429411888,23.0265171,72.5264676,vkvora,697960,2,12816699,2012-08-22T07:20:41Z
429411922,23.0118695,72.506739,vkvora,697960,2,11958510,2012-06-20T13:14:09Z
429411953,23.0165993,72.5381279,vkvora,697960,2,11855182,2012-06-10T16:34:56Z
429417655,23.0153302,72.5475129,shravan91,1051550,3,28249953,2015-01-19T11:09:53Z
429417739,23.028037,72.5411301,thepatel,138012,1,1634540,2009-06-26T06:51:04Z
429417812,23.0198476,72.5420265,vkvora,697960,2,11883613,2012-06-13T11:44:15Z
429417880,23.019325,72.5199339,vkvora,697960,2,12816699,2012-08-22T07:46:47Z
429417942,23.0213231,72.5196672,vkvora,697960,2,11958510,2012-06-20T13:21:40Z
429417976,23.0182864,72.5186904,vkvora,697960,2,11958510,2012-06-20T13:21:40Z
429418012,23.0137265,72.5227104,shravan91,1051550,3,29950048,2015-04-03T11:50:08Z
429418046,23.0286215,72.5288392,thepatel,138012,1,1634540,2009-06-26T06:51:29Z
429418102,23.0398618,72.5088339,shravan91,1051550,3,28305089,2015-01-21T12:22:36Z
429419262,23.0754707,72.4326058,thepatel,138012,1,1634540,2009-06-26T07:04:01Z
429419292,23.0552113,72.4495754,vkvora,697960,2,12266183,2012-07-17T13:51:29Z
429419337,23.0537673,72.4713561,vkvora,697960,2,12266183,2012-07-17T13:51:31Z
429436754,23.0412562,72.4941227,vkvora,697960,2,12266183,2012-07-17T13:12:16Z
429436847,23.0322713,72.4599075,thepatel,138012,1,1636905,2009-06-26T09:02:09Z
429460288,23.0305319,72.583525,vkvora,697960,2,13078300,2012-09-12T06:19:51Z
429460381,23.0244447,72.5886749,vkvora,697960,2,12485367,2012-07-25T13:47:58Z
429460414,23.0151954,72.5897901,thepatel,138012,1,1639017,2009-06-26T10:56:45Z
429460455,23.0158274,72.5804946,thepatel,138012,1,1639017,2009-06-26T10:56:47Z
429460520,23.0242904,72.5843378,Krteček,272351,4,28466022,2015-01-28T14:17:55Z
429460584,23.0328092,72.5768655,shravan91,1051550,2,27631637,2014-12-22T14:51:40Z
429460616,23.0381899,72.5877559,thepatel,138012,1,1639017,2009-06-26T10:56:59Z
429460647,23.0384826,72.5797842,vkvora,697960,2,11933806,2012-06-18T08:27:29Z
429460695,23.0290746,72.5835632,vkvora,697960,2,13078300,2012-09-12T06:19:51Z
429460730,23.0295329,72.5799796,thepatel,138012,1,1639017,2009-06-26T10:57:10Z
429460763,23.0514282,72.582488,PlaneMad,1306,4,28666931,2015-02-07T06:24:02Z
429460797,23.048959,72.5930429,vkvora,697960,3,12404123,2012-07-21T09:17:50Z
429460831,23.0589359,72.598245,shravan91,1051550,3,28160846,2015-01-15T13:06:35Z
429460884,23.0471031,72.6013998,vkvora,697960,2,12404123,2012-07-21T09:33:45Z
429460925,23.0501998,72.594004,shravan91,1051550,2,28159282,2015-01-15T12:10:08Z
429460957,23.0546472,72.6020124,shravan91,1051550,4,28274873,2015-01-20T12:32:38Z
429790300,23.0616617,72.5914612,cgu66,152289,2,2789917,2009-10-09T06:39:53Z
429790457,23.0375417,72.4608269,thepatel,138012,1,1649373,2009-06-27T12:59:55Z
429790550,23.0484097,72.5388642,thepatel,138012,1,1649373,2009-06-27T13:00:01Z
429790663,23.016228,72.5116991,vkvora,697960,2,12816699,2012-08-22T07:20:40Z
429790743,22.9990386,72.5008498,thepatel,138012,1,1649373,2009-06-27T13:00:11Z
429802262,23.025093,72.5441857,thepatel,138012,1,1649373,2009-06-27T13:27:34Z
429819240,23.0840141,72.493187,vkvora,697960,2,12266183,2012-07-17T14:11:09Z
429819360,23.0815295,72.5347872,thepatel,138012,1,1649373,2009-06-27T14:06:57Z
429819390,23.1178776,72.5111752,thepatel,138012,1,1649373,2009-06-27T14:07:00Z
429819420,23.1090047,72.521904,thepatel,138012,1,1649373,2009-06-27T14:07:03Z
429819450,23.0976427,72.5328035,chandusekharreddy,439726,2,37284913,2016-02-18T10:58:34Z
429819480,23.0872381,72.5426493,thepatel,138012,1,1649373,2009-06-27T14:07:08Z
429819513,23.0726679,72.5576658,vkvora,697960,2,11948045,2012-06-19T13:12:01Z
429819555,23.0691923,72.5414173,chandusekharreddy,439726,2,37284994,2016-02-18T11:03:15Z
429819647,23.0623488,72.5317231,thepatel,138012,1,1649373,2009-06-27T14:07:20Z
429819708,23.0644731,72.5668879,thepatel,138012,1,1649373,2009-06-27T14:07:23Z
432501626,23.0078386,72.5974252,vkvora,697960,2,12485367,2012-07-25T11:30:07Z
432501685,22.9915006,72.6039525,vkvora,697960,2,12485367,2012-07-25T14:04:32Z
432591590,23.0302738,72.5587473,vkvora,697960,4,11903679,2012-06-15T11:49:19Z
432594794,23.0062262,72.5410676,vkvora,697960,2,11848399,2012-06-09T19:53:32Z
433654622,23.0773682,72.6374855,vkvora,697960,2,12401412,2012-07-21T06:51:05Z
433654759,23.0152028,72.5911098,shravan91,1051550,2,27027286,2014-11-25T17:48:33Z
436107037,23.0427191,72.5519587,vkvora,697960,2,11946042,2012-06-19T12:09:40Z
436107068,23.0440462,72.5521007,vkvora,697960,2,11946042,2012-06-19T12:09:39Z
440015534,23.0080034,72.5509762,thepatel,138012,1,1795137,2009-07-11T10:04:24Z
440015569,23.0075362,72.558459,vkvora,697960,2,11848399,2012-06-09T20:36:26Z
440015603,23.008872,72.5285185,PlaneMad,1306,2,29701006,2015-03-24T11:25:06Z
440015635,23.0159746,72.5591668,vkvora,697960,2,11913314,2012-06-16T10:42:03Z
440015674,23.0121504,72.5501186,shravan91,1051550,3,27549804,2014-12-18T12:50:39Z
440015762,23.0033017,72.5195336,vkvora,697960,2,12329763,2012-07-19T14:00:16Z
440015818,23.010299,72.5500787,vkvora,697960,2,11883613,2012-06-13T11:08:08Z
440015856,23.01674,72.5647746,vkvora,697960,2,11913314,2012-06-16T11:23:08Z
440015889,23.0170997,72.5660561,shravan91,1051550,2,28906533,2015-02-17T11:41:25Z
